teamid,uploads_last_7_days,uploads_last_14_days,uploads_last_30_days,uploads_last_60_days,uploads_last_90_days,uploads_last_365_days,users_watching_video_last_7_days,users_watching_video_last_14_days,users_watching_video_last_30_days,users_watching_video_last_60_days,users_watching_video_last_90_days,users_watching_video_last_365_days
4c5f55bc614a718c1d37d96a7df57529,0,2,8,21,25,30,2,4,5,10,11,15
4c6e2d5f13a55efab0a8baca3299d2ee,0,0,2,5,7,7,1,2,3,5,5,5
4c725c533803f500035c1b682f62b51d,0,0,0,0,0,0,0,0,0,0,0,2
4c8077107c99928f6e64c22cc5149221,4,13,22,36,44,73,1,1,3,8,9,15
4c8421781d2df934c21561c16910c2e8,3,6,12,18,22,22,8,10,10,11,11,11
4c8c5d5b7055012fb9b7d0b1cc3ccd01,1,4,18,39,39,40,5,5,6,16,16,17
4c8cd7647a4615115c596b72e11fd8a5,1,3,5,8,9,13,6,7,8,15,19,27
4c8e26cee31b8d108f4a85ea2355faec,4,12,18,32,34,34,10,12,13,17,17,17
4c8efab43efe90006271205331c5f13c,2,10,15,21,21,37,7,8,8,12,12,17
4c93e36e76ccee03c413c2bc47599fc9,2,3,10,22,22,22,7,9,10,11,11,11
4c9d1f42fbd03ac28a61181034466eba,1,3,9,19,23,31,5,7,8,11,11,16
4ca1097f8f6b3fab8f0ab9111af027da,0,0,0,0,0,0,0,0,1,1,1,1
4ca21e71a1b237f95e1731a2e996a334,2,4,5,10,12,13,2,2,3,7,10,15
4ca625300bbf78a83b447a042d422547,3,6,6,6,6,6,1,2,2,2,2,3
4cabaafc422a4726cbe40038ab6b86ae,5,12,22,50,51,52,6,10,10,11,11,15
4cb6c1db67352f56ee54f022465949ea,4,12,15,26,26,46,9,9,10,16,17,20
4cba64e825a81c8cd4f7fdd063719aa8,1,4,14,16,16,16,0,2,3,3,3,5
4cc88d52485a7730e20ac37f77f08d3c,2,3,3,7,10,10,2,3,3,6,6,6
4ccb284b65c99b5658f0c2b191dbcac0,2,5,9,16,16,16,3,4,5,5,5,5
4cd5d8649bb4fc55c173cffa04d2e849,6,12,22,31,33,54,10,14,16,21,21,25
4cdaca98b6cc0b1c2cc02a7d8a5c701a,5,12,34,73,77,79,9,14,15,24,25,25
4cdd083f6fe64907d1abb7adafa4b261,2,7,27,48,50,60,10,10,12,15,15,19
4ced8f520ccd08904253bb09740a1c9e,4,13,31,76,88,126,8,10,12,15,15,24
4cf20298375c568bb0cddfe4613b48c5,1,2,7,9,15,15,4,7,9,10,16,16
4cfb15cc28e2a49a22f111164f76f2f7,3,5,9,9,9,9,7,10,10,10,10,10
4d00a80fc61748d4b5173d3f470150eb,0,0,0,0,0,1,0,0,0,0,0,1
4d06121773a8235645d342d470b451a9,6,7,12,20,26,35,9,10,12,17,17,26
4d07466ac5fc0c215d1363981547845c,0,3,6,11,12,20,3,7,13,15,18,26
4d0c3c3f32b2e156d5e8210fa2760b77,3,6,17,36,46,49,5,9,9,14,17,19
4d0ed99f1ed4abfd66f04bb14aaed9d6,3,6,12,24,24,29,10,13,15,19,19,22
4d171e8c3b2ef70c7afb02614b99e632,5,11,30,73,101,119,3,7,9,13,16,18
4d22136ec8f25b566fdd61bc0d5045b4,11,25,41,91,100,118,3,10,11,13,15,18
4d27a938fb19a2616d18b1090582311a,8,15,28,46,47,63,6,11,11,20,20,24
4d280abde9a678e779eaab7710b608cc,0,0,0,1,1,1,0,0,0,10,10,10
4d29e53dd18a1b2ac08e9ebcf1f145bc,4,7,46,106,118,188,6,8,9,13,15,17
4d2a357bf0667b5d2b63ca11fe6fb8a0,3,6,13,26,32,33,1,2,5,7,9,9
4d319b9d263fcdcc3058d9a7abad8240,1,4,10,25,25,30,4,7,8,14,15,16
4d32383a97d1c9f1a797625a0afb0909,2,5,8,29,43,58,9,9,9,11,11,13
4d338ce3d3c86da42e22618147de7220,8,18,26,58,71,78,7,15,16,25,26,27
4d349b2926a02a04db14475b6f6f66b7,3,6,13,22,22,38,3,9,11,13,14,18
4d3769c3a8f65c598331a7d46fe3f505,3,5,14,49,78,83,4,4,5,14,18,18
4d3b79d789b547642ab149470ccc7e8e,0,0,0,1,1,25,0,0,1,3,4,24
4d451b12b4a18c0dded2ba0979b1d3b7,1,4,5,12,13,16,3,7,8,15,16,20
4d48efc1f06221d55021f01bf7b38353,10,18,41,64,65,65,3,3,4,12,12,12
4d4abba758a1f540fcc5ad008fff2d16,6,9,15,33,34,34,2,2,3,8,8,8
4d5231d426c448e88ac1ba63612fc60d,1,9,17,42,43,50,5,9,11,17,20,23
4d5900709c457384ce728e6b1c6e3519,6,11,16,33,59,80,7,9,9,13,15,21
4d6157a406cc5cc2296557e99237d386,3,9,16,19,19,41,11,13,15,17,17,25
4d6d429d39d8ac3629f0f6bcea2bae8d,7,18,28,32,36,78,0,2,2,6,13,14
4d6eaa6a07cf24935b507c1277999201,0,2,4,23,30,30,0,1,3,11,13,13
4d71c77b7694ea5d515cbf19a6631463,2,4,13,24,24,28,2,5,5,6,6,8
4d77684d8d734f437896ddbc0d6e8e47,2,7,18,31,36,42,3,3,6,11,16,17
4d7b3c6bf6317eae8c57222a21d40fe6,2,5,9,24,28,28,4,9,13,17,17,17
4d7cbaf5d621007577da7576fa86e495,1,2,3,8,8,8,1,1,1,3,3,3
4d82399ea98ade405c489517b2b4cb5d,0,0,0,1,1,1,0,0,0,1,2,2
4d90f8bcbfa5bf460c79f8a72f75c47e,1,4,7,15,17,24,7,8,9,13,15,19
4d98a26e02e314b47768f565261ada8d,0,0,0,1,1,1,0,0,0,1,1,1
4da392dfdf376228e31a70fb4655a5ff,5,8,18,33,33,46,4,5,8,12,12,18
4da65d2371f1cf8f964db4f209af218e,6,9,23,52,70,70,10,14,14,16,19,19
4da7fad80e556ef06e37239398f6b269,1,3,21,49,65,73,1,2,3,3,4,4
4dadf143b867063c93ed8f184b47e753,17,37,78,123,126,195,6,10,12,21,23,33
4dba6a62cf0c65dfa2ecd91c7f480ff2,10,14,43,63,66,72,3,4,4,11,12,17
4dc2dd4adf328ebdeeb442d042b1b59f,2,5,10,21,30,35,6,9,10,13,17,19
4dd5914efa5e77024be8b25eb237fd0f,1,4,9,17,17,26,6,10,13,20,20,27
4dd650a88eeed2c86c758ffe6ea3ea99,7,22,69,100,124,142,2,4,6,9,11,14
4ddb1c6695ef391079bcb1afc0647612,0,0,0,2,2,2,0,0,0,1,1,1
4de5f0204948ab08c39d873668241487,1,1,2,2,2,2,0,0,0,0,0,0
4e0606b04907ee1aa32ce70f242e9281,7,10,29,51,53,104,9,11,12,21,22,32
4e0bee93a8d74e477f7f891a8057a157,0,0,0,0,0,0,0,0,0,1,2,5
4e14845df396d5fe9364d4a41a72c9d1,0,0,0,0,0,5,0,0,0,0,0,5
4e1c2472e077b89843023c97e63e4fcc,10,13,30,44,73,115,15,15,16,27,28,34
4e20b4b351dffb0eaaa1c5a4320639fe,5,8,14,27,28,36,7,12,14,17,19,28
4e21ef7805ba26010c96ef0e31c3876d,1,1,1,1,1,1,0,0,0,0,0,0
4e274e922d46bdcd43f14930c66cdc20,0,0,0,0,0,1,0,0,0,0,1,7
4e27b300fe64680dd73ef0b7b84020f8,6,12,24,38,38,69,5,5,6,10,11,17
4e27f42fa2508dfed8fc709390c68aa5,6,17,45,97,103,127,6,11,12,16,17,26
4e36bcc1c83e1cb833bbe61c9bf20df7,0,0,0,0,0,0,0,0,0,0,1,1
4e3cc1a056e006ae1eabeea645b83eff,0,2,11,32,41,54,0,0,4,10,14,15
4e3f4be3f44022870bba21ad6d3f3ce4,6,10,28,49,66,89,12,18,22,26,28,38
4e403d0ff4c334225ccc844c815d2ae1,1,6,14,25,26,37,4,8,8,11,11,15
4e42b104458bee01d9f8519cb64bb0a6,38,77,100,137,140,140,13,14,20,28,30,56
4e4dfac214f679b8ccb69992f97db952,1,6,9,27,29,53,0,0,0,3,3,4
4e53c948d18991a3e1d0b40a1e20bb7e,0,2,3,4,9,13,2,5,5,9,15,24
4e546cc46d352e80d83aa8dbb9707274,15,20,25,42,48,73,7,9,9,16,17,23
4e55725c8f517064231fdaa9b65a1399,2,4,8,15,15,26,3,5,7,13,13,19
4e5d163c91f1627e14efe060c7760098,12,18,31,48,61,88,4,7,9,11,11,14
4e5df19b400a0504ba522855cf0583e4,3,8,11,20,20,29,0,2,4,6,6,13
4e5ead035b1efcaa1260bb6d7dc41bd0,2,4,12,25,26,35,3,4,6,9,11,18
4e667e6c4656729097f892a9e2b360cd,2,3,7,14,17,20,5,6,9,14,17,18
4e6b97d11a53a281e346032ace785757,7,11,19,37,38,38,9,10,10,15,17,17
4e732ced3463d06de0ca9a15b6153677,19,30,57,92,93,127,11,14,19,32,41,58
4e7b45bf2433993c9dedbe6ab24a53a1,3,5,14,23,26,37,3,3,3,7,10,10
4e806c7fb6d8b19ad12794e816eecd34,0,6,15,22,22,28,3,4,4,14,14,25
4e889da044ac2bd2225b4cbef3d817c8,4,6,16,35,39,45,8,9,14,17,17,21
4e899a9143b8ef59ae59e48f80e6de13,2,3,10,22,22,33,2,5,6,10,10,16
4e8ccb67c3b9ab70b9ef5b593e6f3c61,2,8,11,19,29,29,10,13,15,16,18,18
4e8e25b6b415f4026f6fd44b5ddd7c76,1,6,8,17,17,37,2,5,5,7,7,11
4e8eaf897c638d519710b1691121f8cb,4,6,11,20,21,34,8,8,10,15,17,25
4e8f4e419dfcea0432b4e78db83b22a8,0,0,0,0,0,0,0,0,1,2,2,3
4e92263d0de205a1bf4a1f1d81ec95ac,7,10,22,43,63,107,2,3,8,16,16,22
4e9a11c06042c3ac9791359f821402a6,10,18,25,35,39,47,8,8,14,24,24,34
4eab40f3b7256614d173eb7c1df5af23,0,1,3,14,14,14,0,3,5,11,11,11
4ead29d5ccaf3697a3ec50e0e2a22d98,5,14,30,54,57,103,7,7,9,12,12,22
4eaf6de6ced9910a3e4ca457babf35d8,6,14,25,45,47,47,14,15,17,26,26,26
4eb8ab2464727e5a27d9fd6f123f3c55,0,0,3,5,5,8,0,1,1,1,1,1
4eb935d2ee16e560e4f75e8f238eb9a7,4,7,11,18,18,38,0,0,0,1,1,1
4ec2b44d166728f14f0ae3982844519d,2,3,4,7,7,7,2,3,4,5,5,8
4ec8e87dd0edce9976086ae94c3197a7,2,10,12,31,36,55,3,6,7,9,11,13
4eccfe601b208060088bf10860138816,0,0,0,3,3,3,0,0,0,1,1,1
4ed13b18242b1d9e03bbaa5fee7fdf36,2,8,14,29,36,44,1,1,1,7,7,10
4ed2cff251c2c999b45ec7e1c0408b39,1,1,1,11,11,11,1,2,2,4,4,6
4ed8df7d18e8fdc7037925ee24bd7d8d,10,17,31,47,48,72,8,8,9,13,16,25
4ee09dc1220f6dc7a7f56b64a36294f2,3,7,10,34,41,47,4,7,10,18,19,28
4eedf3f92629bc3b1a208cfaacc4b2d2,2,4,6,12,12,15,6,8,10,15,17,18
4ef30115b941a1bcd71ffebb50c69ece,1,4,5,6,6,6,0,0,0,0,1,2
4ef748d69a575780d30c711330bfcb2f,0,0,0,0,0,1,0,0,0,0,0,1
4efa2dce0e842cbc488548530dd8bf01,7,12,33,76,76,86,6,7,10,13,13,18
4eff8c13e38a86bb3f0cabed93f76b15,3,6,10,18,18,21,1,5,7,13,13,17
4f01220557d396ae76ab784eab9a66e7,5,9,15,27,33,35,4,7,8,11,15,15
4f0283654c00ea542525ffeca22ecd32,5,9,19,29,29,43,6,10,13,20,20,23
4f037093e2e9efd1432da2f86326eebf,6,9,14,21,21,31,2,2,2,8,10,16
4f10ca03edcd2d19a966f467267d0260,1,4,4,12,13,20,3,6,6,8,8,9
4f124236e0573dbf8cd73eed27bc6d7f,0,0,0,1,1,1,0,0,0,0,0,0
4f1beaa9db325ea789be9d496b474807,0,2,7,19,20,28,0,5,6,12,15,23
4f1dcf7bbed48c7134c59ce539d0c69b,2,10,18,30,33,51,2,5,7,16,16,21
4f2f54d5b47782d25951cf9cbe7b61a5,0,0,0,0,0,0,0,0,0,0,0,1
4f3274e13d61ec5ef4d382b6fa8d8fad,4,8,17,36,47,65,8,8,10,15,16,18
4f47235736535ed5932b15bdef64263b,1,3,4,7,7,10,3,3,3,5,6,9
4f5813bce0fee79bf6f1892bf703074e,0,2,3,5,5,7,4,6,7,9,9,13
4f5c5420365bfa2751f608ce3ae51b15,2,3,6,12,12,17,0,1,2,6,6,6
4f61232c090273da9b3700f92ce11c23,3,4,9,25,33,66,5,5,5,12,12,14
4f6ab89af90ca5ea123202379ff349f5,5,9,11,11,13,20,4,4,4,6,7,16
4f6e5ab175ed65774a891b2a45af3706,5,14,29,42,52,89,8,8,11,12,14,24
4f714c73db5191f3a71a380cba8843ed,14,15,19,26,26,33,4,7,10,16,18,25
4f78426d22754540f985526f5eb25b73,0,0,0,0,0,1,0,0,0,0,0,0
4f84fb32ddf902b5de3d7fd95136cf8d,1,2,3,8,8,17,6,8,9,16,19,27
4f856b73a3b31a00dbbafedb2c4b69d7,1,4,5,9,9,9,4,7,7,7,7,8
4f868165832607a918f0a7670496d1ab,7,19,28,53,56,80,5,7,8,14,15,16
4f87658ef0de194413056248a00ce009,2,6,15,46,59,70,3,3,4,8,11,19
4f94f9b05e49c9427ae9ac4e848ba546,3,5,9,20,24,24,1,4,5,6,8,8
4f9c73a23ff018d86379f4e58381c74e,0,0,0,0,1,1,0,0,0,1,3,3
4fa15efd3aee3e1d0f5502d07ab4158e,1,2,4,11,11,11,6,8,9,14,14,14
4fba5553088189f7e130ccec93001b40,0,3,8,13,14,14,2,5,7,11,11,11
4fc61d8e02df369561315588b7d4b9c6,3,4,6,11,13,18,3,5,5,5,5,5
4fe03b2dd02881db071630dbab9291bd,4,11,17,39,54,59,6,10,13,18,21,26
4feb05f06a07d18e98f1f795e4cc1f9c,5,13,22,27,27,80,3,4,6,9,11,21
4ff48cb03b5275aad577659108c98290,8,18,40,64,69,106,10,15,18,24,27,34
4ffa37c28a47010c1cd18de127774c24,8,17,31,54,66,83,3,4,8,13,16,18
4ffb862cc7ba736ddf62148afe667b46,0,5,12,14,16,22,5,9,9,12,15,22
5029f8f9d65d988cb378fc0290f86cc4,0,0,0,0,0,0,0,0,0,0,1,1
5034f1b26df95188dd2f571e9497b5e3,8,18,37,46,46,64,8,13,15,16,17,22
503bf9063252ad0a5857d45cb0c5d205,2,3,4,6,6,6,6,9,9,16,16,23
503fea748e4401f2b6ede5a95a6718db,0,0,1,2,8,8,1,1,2,10,21,23
5046858668fe6460e6b1ade6d4c701a3,0,2,6,15,19,22,4,5,7,12,12,18
504bbfde8350a7ee00cae9a9fc24c0ed,1,3,14,29,31,48,2,6,9,10,13,18
504d295eb566479956152d648dea36d3,5,9,35,105,133,141,9,9,10,15,15,19
50759a95aaa41412ae6d65d1ed0bc9a8,3,6,9,13,13,20,3,6,8,15,15,18
507c3fdb123530b987edd91a25851986,5,10,19,38,44,59,7,11,15,22,23,29
507c9dcd6538b05090d22c4b73c535a7,0,0,2,2,2,7,0,0,0,1,1,5
50afb80b6dadc058ce3b84ad9acad01d,1,3,6,13,13,14,2,2,3,3,3,5
50ccab9fbc343b7cf1a1f149bf4facfd,6,9,16,25,25,35,8,10,11,19,19,24
50cea826ce6dba3a4d0bbfc3cd78c631,1,3,11,11,11,14,1,3,4,4,4,4
50dc7bd404af923bc59778ecf4aef074,0,2,5,11,12,15,0,2,2,7,8,9
50de3fe19cb14f9822e00f42fac85889,4,6,10,18,23,31,3,7,9,13,15,17
50e56f562dd428b3e5972dd153192877,7,9,14,21,21,29,12,15,18,34,34,43
50eed00f4ba2f0a99f376a0642bebc07,1,3,9,14,15,17,4,6,8,10,11,12
50f2ca0596594e31a2bae23e978bbdf1,4,6,8,13,14,22,7,8,8,11,14,17
50fce5f77d251cd4fc0783564b070a8a,10,16,25,53,65,102,13,14,14,15,16,21
50fefdbcbe7321fe4bcead3bae5d949f,4,5,9,16,16,19,2,2,4,14,14,22
5102230ca5f57b29de03d8d299573dd8,0,0,0,0,0,6,0,0,1,2,2,11
5107341324f6630949fd9fc15f700aed,8,19,44,64,67,110,6,10,14,22,24,33
510da41b9b8e6cf71de54f1b21002695,1,6,12,17,17,37,2,3,3,4,5,10
511ce85a75cef28a2df1f4ad9fd67685,2,4,22,43,57,57,3,6,10,14,15,15
5126f0f2ab1769f9c4a0e3595317a6b9,0,0,1,10,14,14,0,1,4,10,10,10
51281afa89dcb46d47e245f87638b8c8,13,19,31,60,75,94,15,16,17,25,28,39
512f854e6b3907ca8d94862006438797,3,6,8,11,11,11,13,15,15,15,15,15
51331fcd89d45304a118755678da4a8b,2,5,8,14,14,25,1,1,2,3,3,3
5136dc510010395a95f343d5fb30bf03,0,0,1,4,6,6,1,2,3,9,13,14
5147193135f47209bb2de589936f38ba,2,4,12,15,15,23,4,6,9,16,17,23
514db51a5fcdd5a1cd6c5e42d8132686,0,1,2,3,3,6,1,2,2,3,4,12
514e61b99495d698df4cfb0c3d09f39e,5,14,26,56,66,67,4,6,9,13,18,18
51743beeb8542e6fdd83b8ee995323a3,3,7,9,18,21,24,3,5,8,11,11,12
51776a4ff0c944bff4261504f21e1973,2,3,9,24,42,46,2,4,8,12,17,20
5178505ee7c6966516c853223024f787,5,8,11,17,17,17,11,11,11,15,15,15
5188aac24c8171772a9a8c002c089e4e,13,28,51,64,64,109,10,13,17,21,22,36
518fca47d7abd2ff7ff736fd407d5ae9,3,7,14,21,21,35,6,7,9,10,10,19
5190d12ad48dc406f38cf0986837e7df,0,2,3,7,9,15,1,2,5,8,8,12
51921f74bdae59a0571140fc4da87093,0,0,0,0,1,2,2,2,2,9,10,18
519880762a66e65167e5f7a5e15914cf,7,9,14,18,18,21,8,10,10,15,15,21
5199f64ff3e313b3369d1bf06140888e,4,7,12,17,19,27,1,6,12,15,17,18
519d2c62baba7ec15e53de6600405b64,0,0,0,0,0,0,0,0,0,0,2,3
519d593f923a6febe4b20d43b5bf85e5,0,0,0,2,8,8,0,0,0,0,0,0
51a3987800eed34900309b9ade8f6be6,3,6,17,37,41,67,10,12,16,21,23,32
51a6d74d9b9356a201ef0df631bfaf68,0,4,8,15,15,15,1,3,4,7,7,10
51a93d9f715739026f79d15e7e6b0085,0,10,19,38,42,59,2,2,4,6,7,9
51b030d05fdce1d571c4f55eed93d323,3,7,21,39,51,61,10,13,18,23,33,41
51b04c6977e61cc62cc948f1ddd60df8,0,1,3,6,6,6,3,3,3,4,4,4
51ba37fd443f9cb07985a44ad04f9e81,4,6,29,56,65,94,4,5,8,12,16,21
51bf8dc27c52b35e004f6b9b3262c74c,0,0,0,5,8,11,2,2,4,12,12,13
51c0196e92a7cbedd60b67c9552bf346,1,3,9,17,17,42,1,2,4,6,7,9
51c2b2bf3e7ca827d338f9ef016283c3,3,5,8,13,13,24,2,2,3,5,5,8
51c2b550a38982c5c07ff61c33b4a05a,7,13,17,23,25,32,3,4,4,9,13,16
51c801aee689223906b3ae70c6fe1ee4,0,0,0,0,0,0,0,0,0,0,0,1
51ca77b8dbb0b40cb152483f77656638,1,2,4,5,5,12,3,5,7,7,7,12
51d9f41793ffdad232c980eb98bc5c53,3,4,8,15,15,15,4,4,4,7,7,7
51ecca3abb51c77a924057626825f6a3,4,11,18,38,40,80,2,4,5,8,9,12
51ef43a4c401b2e94241954ce21820bc,2,6,13,34,45,45,2,5,5,17,20,25
51f1777159ca39ea7565a6c6c9edb8e4,0,1,1,2,2,2,0,0,0,2,2,2
51f67fde61bd25fe68f2ed7133b180ef,2,7,14,23,23,31,1,1,2,4,5,8
51f993d243a0d38e4669ac0bc3f8df05,2,6,12,20,21,34,7,7,10,12,13,15
51fa9c18631d3969f1118c2d82a1413f,6,11,18,36,46,52,5,11,11,17,20,24
5200e975b5acf88e065eea4fbea12a91,1,3,6,13,14,14,2,4,7,8,8,8
52054983105d6bb7f8d38ebc07f9527c,2,36,116,214,236,326,1,2,2,8,9,11
520e6273a538e124ba6ea20077587d1a,3,6,11,14,15,16,1,2,2,5,6,7
52119ccf02583b882edc20a03cc3f93e,2,4,7,12,18,18,8,8,11,12,12,12
52125f78d5298287b5c90f3f882529d2,1,4,8,16,21,23,0,3,8,9,9,10
522619cfa84a261309d5c92ec5c90348,0,0,0,0,0,0,0,0,0,0,0,3
5234961518733b0b06f49c49fde2113f,5,7,19,41,49,49,6,7,8,14,19,19
52378367f836a4b1e21cccd2fd66c243,3,8,20,32,32,54,2,3,6,14,14,21
5245b53c0c79c08796e67607bd9fdd3f,3,8,17,29,33,44,4,5,5,8,9,10
5250f6b94357e917461749db15eee0d4,3,19,61,131,150,185,5,8,8,15,16,19
5251087cf44b0643a3a3d2f264c4db4f,8,16,36,46,47,66,1,1,1,3,4,5
52518a4adc7d5764d035a7d3eb7a4bdf,0,0,0,1,1,1,0,0,0,1,1,1
5255253346a0d89d2dd45c26eab70d30,2,4,12,21,23,23,7,8,9,11,11,11
525d8db5ad595cd2f6e8ff59965b5351,0,0,0,0,2,2,0,0,0,0,0,0
526aeecefa1e907c92186db220ffcda6,3,7,18,36,42,45,4,7,13,14,18,22
526efa0926804892ccbcf09b1b75cdb4,4,10,18,29,29,29,6,7,8,11,11,11
52743cbc8bc8817c12b1fbb8d57d3f04,4,8,12,20,20,46,3,5,5,17,17,27
52873d7b6af95713d7baea6f54c609b5,2,5,8,13,13,26,5,6,7,11,12,15
52883377da5367bc9205062d52c08dbc,7,22,43,63,68,100,5,6,8,12,12,21
5299e64f5742b008be595d8c4658d1a5,2,3,4,4,4,4,1,1,1,1,1,1
529d3552780f4969c7a05dd1caca7919,0,0,0,0,0,0,0,0,0,0,0,5
52a5edf74a762a7ec58173d3985094bb,0,0,0,0,0,24,0,0,1,2,3,13
52b0c840fede1b4d52a31c5e4f466010,7,10,18,29,30,40,5,8,8,9,9,10
52b23c1dc781e98dcb3265e974ba9e05,0,0,0,0,0,1,0,0,0,0,0,0
52c103dad7014b76e67cd1307b4a4bf0,3,14,34,41,45,56,4,8,8,10,11,16
52c2ed6e0c256c227ef0c03fce6e4b17,1,4,11,20,20,29,5,6,7,13,13,20
52cb0a522094764a5291f9eccd8eb909,9,11,30,49,49,144,2,2,2,4,4,4
52ccb8a394388f560467683d481a6327,3,7,14,25,29,29,6,6,7,10,10,17
52d14a67498953df39e78a33352a138d,1,9,23,42,50,50,6,11,12,16,16,16
52db37e4c1f201fd1ed6f1b72fd72bdd,5,10,16,27,27,54,3,3,3,8,9,17
52dc7b9303215adb5d8136381117cd96,0,0,0,0,1,1,0,1,1,1,3,3
52f47b1901c71ec2c0503bcea0f6e571,4,5,23,31,32,56,6,8,10,15,15,23
52fae819101f0a21fce1820608f07cb2,1,2,4,4,4,4,1,1,2,2,2,2
52fc8032f148b8b047fdeda21e7e422d,2,4,11,25,51,64,6,6,8,18,20,20
530468698061c34fe19ecbdf1a5fb950,9,13,35,62,62,99,8,8,11,21,22,27
530758b57baee4f3d630b1a47b462f31,0,0,0,0,0,0,0,0,0,1,1,2
5309fd5b3d244d1bf1dfe116e5c49063,5,14,22,31,36,64,1,5,7,30,30,38
53135fdd50d4ee7d1b5b63a9001827df,0,0,0,0,0,0,0,0,0,0,0,2
53209bbef5f87b24ef824a56aa76335d,8,15,32,65,89,111,10,12,15,19,22,27
53253027fef2ab5162a602f2acfed431,3,6,24,35,36,57,3,4,4,11,12,16
5329b3abdc251d6afa57c78129b58ec8,5,10,17,40,54,60,8,9,11,14,14,24
532ae88bf508898ca59ba57376e4389f,12,25,37,57,57,95,8,9,9,11,11,14
532f46f343ea1c5e7ae8171375683b25,11,24,41,62,62,120,11,14,15,22,23,30
53382bd6140b80a0b1a06cf99d71c372,2,4,7,12,12,23,8,12,15,18,19,30
53443bdfdd5fab7d1fda114effb4b6d9,2,8,21,45,53,91,5,12,16,20,22,29
53512ead631aa9984540639a04f0590f,4,6,10,16,16,21,4,6,6,13,13,16
53645597a29548e465a5bfd9ecba69c9,4,7,14,31,46,57,10,10,15,22,25,35
5366e69f022f2e705ca73ca1afeb156c,0,0,0,1,1,1,0,0,0,0,1,3
53684ebbaefbd74e83a15447a3d313d5,0,0,0,0,0,2,0,0,1,1,1,4
536d3f4551dd7d92ff9eb9a7bc35350e,4,7,17,33,36,53,4,6,7,10,10,14
536f3a27eb4a1af846e25b35a75fca1a,2,4,7,13,13,13,2,6,11,13,14,14
5378d9e2dcb6dcabaf2dc7b49d83ef0e,9,18,34,58,63,83,3,6,7,9,10,14
537dda2d76dcca34e2b6c9cf9603e0c1,2,7,13,18,18,29,8,13,15,16,16,24
5394e7b3d16c8c3cd98bea3c4e895baf,0,2,6,7,7,14,0,3,4,5,5,5
53a8229920d539249d8420b6575608bc,4,8,14,30,40,40,17,23,27,31,33,33
53ac093cf707f1e60f15901ffeb7b419,0,0,2,7,10,10,2,3,4,13,14,14
53ad88c6e16e4fddb4f3c5df6f9cc6aa,3,11,19,33,52,77,1,2,2,2,2,2
53b2330098d054d10ba7cba08a2fbc57,5,14,25,41,41,61,8,11,12,17,18,19
53b354612d26628e73986a80e254864e,0,0,0,0,0,0,0,0,0,0,0,1
53c1b15d348057ad0d3d8d8aa201c48c,6,15,29,42,45,59,6,12,13,20,21,25
53c242c5dae5140faccf3b69d8829217,0,3,3,3,4,8,1,3,3,4,5,8
53c95a79b7096cdc50c586eba6763668,1,2,6,15,15,44,4,9,9,16,18,23
53c9c4a9f3d8df9f360b72a2eb5ddd1f,4,7,14,23,23,30,1,3,5,9,9,12
53dfb877ef181a58891133970c05f636,7,9,19,31,32,46,4,5,8,21,24,25
53e21add537261f7180434ec94c2cf1c,5,6,13,29,36,36,3,4,7,11,11,11
53e54ff8f6aa2f7ee05dc358cc8b705d,4,5,8,14,14,22,4,5,6,12,12,18
53eef9f0f3c7ddca94957c056aef9227,17,20,49,85,85,112,10,13,15,23,23,26
53f01fe45a542d196ef89be76de93393,4,6,11,19,24,25,8,9,10,12,13,13
53f043ef1a002f167c1f18ceae2a58c3,13,22,45,91,93,191,9,18,20,23,24,36
53f43dacca35184bc37a660c16988da8,0,0,0,0,0,7,0,0,0,2,2,16
53f4b5481be2d44ca7a0beac43fe7c39,2,9,23,30,30,39,1,4,4,5,6,8
53f6792753b3d0037ec90a4da69bcf92,0,0,0,0,0,0,0,0,0,0,0,2
5403c71b756a8ebc2c61ecc7389ffdf8,6,12,25,44,46,46,8,8,10,16,16,16
540b76f4e2fb2c88abdf81e74525af04,2,4,6,12,15,19,8,9,9,13,19,23
54196f10ca8aae363d9f573266797005,2,2,5,11,13,18,5,5,9,12,13,18
5425ae591f9f1e304c49266ab5105f67,2,3,12,23,33,45,5,7,15,23,28,34
542a3877ed33dffec3b3c39be28633c5,1,1,1,6,6,6,3,5,6,8,8,8
542d3837c53396174979079434bb59af,12,27,59,104,106,152,5,6,14,22,25,29
542dade26676e5264dd8646ff62c5f93,3,7,12,26,26,33,8,9,10,17,18,24
542ef5a46249a15c851ab4eb222a9ec1,2,6,26,43,46,59,4,7,11,16,16,18
5434ff28152091983f249d74aa2ea0c6,3,13,22,36,39,47,3,7,10,14,17,21
543cb60d5e4a35ca02f080bd43c0e4bb,2,8,10,18,20,21,6,9,12,16,21,27
54427e1944f06bcfaeaf21b685fe9079,2,2,5,10,10,18,2,2,3,5,5,9
544c19395d2bb40e8d1cc39c3f6ba607,6,7,10,16,18,18,9,10,10,16,16,16
545035dbaece2b9ba514e19475aee904,3,5,14,33,41,41,10,11,12,15,17,17
545aa18f83f5ec08651bbc438c1162cc,5,13,24,44,53,63,6,10,11,24,25,32
545d31ddd68d706691c9d5edcf9f05e2,0,0,0,0,0,2,0,0,0,0,0,8
5460b9ea1986ec386cb64df22dff37be,8,16,27,41,41,84,6,7,7,17,18,26
5464e1c30102aae0a449d30304838eb0,3,7,7,10,10,15,2,2,2,4,4,11
